url,name,header,rooms,facilities,rating_overall,num_listing_reviews,price_per_night,superhost,sp_url,location,fee_occ_tax,fee_service,fee_cleaning,rating_cleanliness,rating_accuracy,rating_communication,rating_location,rating_check_in,rating_value,host_joined,num_host_ratings,host_languages,host_response_rate,host_response_time,house_rules,amenities
/rooms/1948494?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=7c7249c8-5555-4325-9916-de3aa7cbc0ab,Amazing 550 Sq Ft Studio Apartment.,Entire rental unit in Flatbush,5 guests · Studio · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.85, (255 reviews),$107,SUPERHOST,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=420,"Brooklyn, New York, United States",$41,$75,$214,4.9,4.9,5.0,4.5,4.9,4.8,Joined in November 2013,255 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheckout: 12:00 PMSelf check-in with keypadNo smokingNo parties or eventsPets are allowedShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron""], ""amenity_Entertainment"": [""TV with standard cable""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Stove"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Pets allowed"", ""Luggage dropoff allowed"", ""Breakfast"", ""Long term stays allowed"", ""Self check-in"", ""Keypad""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Washer"", ""Unavailable: Shampoo""]}"
/rooms/50641875?adults=2&children=0&infants=0&check_in=2021-10-22&check_out=2021-10-24&previous_page_section_name=1000&translate_ugc=false&federated_search_id=7c7249c8-5555-4325-9916-de3aa7cbc0ab,Private Room With an Awesome View in Queens,Private room in Queens,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,empty,empty,$65,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=420,"Queens, New York, United States",$23,$30,$130,empty,empty,empty,empty,empty,empty,Joined in June 2021,11 Reviews,Response rate: 98%,Response rate: 98%,Response time: within an hour,House rulesCheck-in: 4:00 PM - 2:00 AMCheckout: 11:00 AMNot suitable for infants (under 2 years)No smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Lock on bedroom door""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Kitchen""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Washer"", ""Unavailable: Shampoo"", ""Unavailable: Private entrance""]}"
/rooms/37043271?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=7c7249c8-5555-4325-9916-de3aa7cbc0ab,"Tranquility stay Near JFK entire space
private",Private room in Queens,2 guests · 1 bedroom · 2 beds · 1 private bath,Wifi · Air conditioning · Heating,4.87, (75 reviews),$125,SUPERHOST,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=420,"Elmont, New York, United States",$40,$35,$250,4.9,4.9,4.9,4.8,4.9,4.9,Joined in December 2018,75 Reviews,Response rate: 100%,Response rate: 100%,Response time: within a few hours,House rulesCheck-in: 3:00 PM - 10:00 PMCheckout: 11:00 AMSelf check-in with smart lockNot suitable for infants (under 2 years)No smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Indoor fireplace"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Refrigerator"", ""Microwave"", ""Dishes and silverware"", ""Mini fridge"", ""Freezer"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free parking on premises"", ""Free street parking""], ""amenity_Services"": [""Self check-in"", ""Smart lock"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Kitchen"", ""Unavailable: Washer""]}"
/rooms/20788473?adults=2&children=0&infants=0&check_in=2021-10-22&check_out=2021-10-24&previous_page_section_name=1000&translate_ugc=false&federated_search_id=7c7249c8-5555-4325-9916-de3aa7cbc0ab,Basin Homes,Entire rental unit in Brooklyn,4 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.82, (157 reviews),$78,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=420,"Brooklyn, New York, United States",$30,$60,$155,4.8,4.9,4.8,4.7,4.9,4.9,Joined in November 2019,empty,"Languages: English, Español",empty,"Languages: English, Español",House rulesCheck-in: After 3:00 PMCheckout: 11:00 AMSelf check-in with keypadNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water"", ""Shower gel""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Family"": [""Children\u2019s books and toys""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Stove"", ""Oven""], ""amenity_Outdoor"": [""Backyard""], ""amenity_Parking and facilities"": [""Free parking on premises"", ""Free street parking"", ""Single level home""], ""amenity_Services"": [""Luggage dropoff allowed"", ""Self check-in"", ""Keypad""], ""amenity_Not included"": [""Unavailable: Washer"", ""Unavailable: Private entrance""]}"
/rooms/18582792?adults=2&children=0&infants=0&check_in=2021-10-22&check_out=2021-10-24&previous_page_section_name=1000&translate_ugc=false&federated_search_id=7c7249c8-5555-4325-9916-de3aa7cbc0ab,"""HELLO BROOKLYN"" PARK SIDE VIEW NEWLY RENO APT.",Entire rental unit in Brooklyn,4 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.80, (277 reviews),$115,SUPERHOST,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=420,"Brooklyn, New York, United States",$42,$69,$230,4.8,4.9,4.9,4.7,5.0,4.8,Joined in December 2015,881 Reviews,Language: English,Response rate: 97%,Response time: within a few hours,House rulesCheck-in: 4:00 PM - 7:00 PMCheckout: 11:00 AMSelf check-in with keypadNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron""], ""amenity_Entertainment"": [""Ethernet connection"", ""TV with standard cable""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace"", ""Pocket wifi""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance""], ""amenity_Outdoor"": [""BBQ grill""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Self check-in"", ""Keypad"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Washer""]}"
/rooms/36991984?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=7c7249c8-5555-4325-9916-de3aa7cbc0ab,Newly finished private 1 bedroom apartment,Entire rental unit in Brooklyn,3 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.70, (175 reviews),$131,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=420,"Brooklyn, New York, United States",$39,$15,$262,4.7,4.7,4.9,4.7,4.8,4.7,Joined in April 2018,212 Reviews,Response rate: 98%,Response rate: 98%,Response time: within an hour,House rulesCheck-in: After 3:00 PMCheckout: 11:00 AMNot suitable for infants (under 2 years)No smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Bathtub"", ""Hair dryer"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Ceiling fan"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Stove"", ""Oven"", ""Coffee maker""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Cleaning before checkout""], ""amenity_Not included"": [""Unavailable: Washer"", ""Unavailable: Shampoo"", ""Unavailable: Private entrance""]}"
/rooms/50755670?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=7c7249c8-5555-4325-9916-de3aa7cbc0ab,Grateful Guest House,Entire guesthouse in Brooklyn,2 guests · 1 bedroom · 0 beds · 1 bath,Wifi · Air conditioning · Heating,5.0, (4 reviews),$90,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=420,"Brooklyn, New York, United States",$35,$65,$180,5.0,5.0,5.0,5.0,5.0,5.0,Joined in July 2021,4 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 3:00 PMCheckout: 11:00 AMNot suitable for infants (under 2 years)No smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Shower gel""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Microwave"", ""Dishes and silverware"", ""Mini fridge"", ""Coffee maker"", ""Wine glasses""], ""amenity_Outdoor"": [""Backyard""], ""amenity_Not included"": [""Unavailable: Kitchen"", ""Unavailable: Washer"", ""Unavailable: Private entrance""]}"
/rooms/23505645?adults=2&children=0&infants=0&check_in=2021-10-08&check_out=2021-10-10&previous_page_section_name=1000&translate_ugc=false&federated_search_id=7c7249c8-5555-4325-9916-de3aa7cbc0ab,Private room with Visit queens #5,Private room in Glendale,3 guests · 1 bedroom · 2 beds · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,4.89, (122 reviews),$55,SUPERHOST,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=420,"Queens, New York, United States",$18,$15,$110,4.9,4.8,5.0,4.6,5.0,4.9,Joined in November 2017,905 Reviews,"Languages: English, Español",Response rate: 92%,Response time: within an hour,House rulesCheck-in: After 3:00 PMCheckout: 11:00 AMSelf check-in with building staffNot suitable for children and infantsNo smokingNo petsNo parties or events,"{""amenity_Bathroom"": [""Hair dryer"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Lock on bedroom door""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Stove"", ""Oven"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Luggage dropoff allowed"", ""Self check-in"", ""Building staff"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Washer"", ""Unavailable: Shampoo""]}"
/rooms/50578286?adults=2&children=0&infants=0&check_in=2021-10-08&check_out=2021-10-10&previous_page_section_name=1000&translate_ugc=false&federated_search_id=7c7249c8-5555-4325-9916-de3aa7cbc0ab,Lovely 2- bedroom rental unit & patio!,Entire rental unit in Brooklyn,5 guests · 2 bedrooms · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen,4.80, (5 reviews),$180,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=420,"Brooklyn, New York, United States",$51,$360,empty,5.0,4.8,5.0,5.0,5.0,4.6,Joined in June 2021,5 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: FlexibleCheckout: 1:00 PMNot suitable for children and infantsNo smokingNo petsNo parties or events,"{""amenity_Bathroom"": [""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Shower gel""], ""amenity_Bedroom and laundry"": [""Washer"", ""Essentials"", ""Iron"", ""Clothing storage: closet""], ""amenity_Entertainment"": [""TV"", ""Books and reading material""], ""amenity_Family"": [""Window guards"", ""Board games""], ""amenity_Heating and cooling"": [""Air conditioning""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace: table""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Electric stove"", ""Oven"", ""Coffee maker: espresso machine"", ""Toaster"", ""Blender"", ""Dining table""], ""amenity_Location features"": [""Laundromat nearby""], ""amenity_Outdoor"": [""Private patio or balcony"", ""Shared backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Outdoor dining area""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Private entrance"", ""Unavailable: Heating""]}"
/rooms/50982466?adults=2&children=0&infants=0&check_in=2021-10-08&check_out=2021-10-10&previous_page_section_name=1000&translate_ugc=false&federated_search_id=7c7249c8-5555-4325-9916-de3aa7cbc0ab,Entire 1 bedroom apartment (26 min to midtown),Entire rental unit in Queens,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen,empty,empty,$89,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=420,"Queens, New York, United States",$29,$25,$177,empty,empty,empty,empty,empty,empty,Joined in April 2016,11 Reviews,Response rate: 100%,Response rate: 100%,Response time: within a few hours,empty,"{""amenity_Bathroom"": [""Hair dryer""], ""amenity_Bedroom and laundry"": [""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen""], ""amenity_Services"": [""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Washer"", ""Unavailable: Essentials"", ""Unavailable: Shampoo"", ""Unavailable: Private entrance"", ""Unavailable: Heating""]}"
/rooms/32678721?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=7c7249c8-5555-4325-9916-de3aa7cbc0ab,Nice Room 1 block away from Times Square action!,Hotel room in Times Square/Theatre District,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Heating,4.26, (95 reviews),$177,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=420,"New York, United States",$0,$392,empty,4.3,4.4,4.4,4.9,4.6,4.1,Joined in February 2019,"1,315 Reviews",Response rate: 88%,Response rate: 88%,Response time: within an hour,Checkout: 12:00 PMSelf check-in with building staffNo smokingNo petsNo parties or eventsShow all,{}
/rooms/29273356?adults=2&children=0&infants=0&check_in=2021-10-01&check_out=2021-10-03&previous_page_section_name=1000&translate_ugc=false&federated_search_id=7c7249c8-5555-4325-9916-de3aa7cbc0ab,A Zen (Mins away from JFK) No Pet & No Smoking,Tower in Queens,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.83, (143 reviews),$85,SUPERHOST,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=420,"Elmont, New York, United States",$30,$45,$170,4.8,4.9,4.9,4.9,4.9,4.9,Joined in August 2015,207 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 3:00 PMCheckout: 11:00 AMSelf check-in with keypadNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron""], ""amenity_Entertainment"": [""Ethernet connection"", ""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance""], ""amenity_Outdoor"": [""Patio or balcony""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Self check-in"", ""Keypad"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Washer""]}"
/rooms/21535750?adults=2&children=0&infants=0&check_in=2021-10-01&check_out=2021-10-03&previous_page_section_name=1000&translate_ugc=false&federated_search_id=7c7249c8-5555-4325-9916-de3aa7cbc0ab,2 bedroom third floor in the heart of Brooklyn.,Entire residential home in Flatbush,5 guests · 2 bedrooms · 3 beds · 1 bath,Wifi · Heating,4.61, (108 reviews),$44,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=420,"Brooklyn, New York, United States",$15,$20,$88,4.6,4.8,4.9,4.7,4.9,4.7,Joined in October 2017,108 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: 3:00 PM - 10:00 PMCheckout: 1:00 PMNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron""], ""amenity_Entertainment"": [""TV with standard cable""], ""amenity_Heating and cooling"": [""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Refrigerator"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker""], ""amenity_Parking and facilities"": [""Free parking on premises""], ""amenity_Services"": [""Host greets you""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Kitchen"", ""Unavailable: Washer"", ""Unavailable: Air conditioning"", ""Unavailable: Hair dryer"", ""Unavailable: Private entrance""]}"
/rooms/1654929?adults=2&children=0&infants=0&check_in=2021-10-08&check_out=2021-10-10&previous_page_section_name=1000&translate_ugc=false&federated_search_id=7c7249c8-5555-4325-9916-de3aa7cbc0ab,COZY GARDEN APT IN BKLYN BROWNSTONE,Entire townhouse in Flatbush,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Kitchen · Heating,4.56, (190 reviews),$90,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=420,"Brooklyn, New York, United States",$0,$125,$180,4.7,4.8,4.7,4.3,4.6,4.6,Joined in January 2013,376 Reviews,Language: Français,Response rate: 70%,Response time: within a few hours,House rulesCheck-in: FlexibleSelf check-in with lockboxNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Iron""], ""amenity_Entertainment"": [""TV with standard cable""], ""amenity_Heating and cooling"": [""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Stove"", ""Oven"", ""Coffee maker""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Self check-in"", ""Lockbox"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Washer"", ""Unavailable: Air conditioning"", ""Unavailable: Private entrance""]}"
empty,empty,empty,empty,empty,empty,empty,empty,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=420,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,{}
